position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	tags	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount
1627	UCTfESgt0Wnjs0OiZ9mpAflw	Frederico Viotti	BaSmF0H4e1k	2021-01-18T19:45:01Z	2021-01-18 19:45:01	VENEZUELA oferece OXIGÊNIO a Manaus? ESQUERDA tenta Impeachment de Bolsonaro	VENEZUELA oferece OXIGÊNIO a Manaus? ESQUERDA tenta Impeachment de Bolsonaro Vídeo no Canal do IPCO no Youtube: https://youtu.be/JplYZSNa_OM Venezuela oferece oxigênio a Manaus? A estratégia da esquerda para pedir o impeachment de Bolsonaro. Sem apoio popular, a esquerda precisava de um fato novo para tentar o "impedimento" do Presidente Bolsonaro. Maduro usa oxigênio como arma de propaganda. Na Venezuela, hospitais está sem remédios, mas como todos os regimes totalitários, a propaganda é usada como ferramenta do regime. - Colabore com a Caravana Terra de Santa Cruz: https://doacao.app.vindi.com.br/customer/pages/5351eb48-194c-4830-84d6-541798a5858f/checkout_products/new - Para colaborar por Boleto, use este link: https://pag.ae/bfFsYz - Se desejar fazer depósito em conta, utilize esses dados: Instituto Plinio Corrêa de Oliveira CNPJ: 08.578.611/0001-23 Banco Bradesco, Agência: 0138-4 Conta-corrente: 169.723-4 - Inscreva-se nesse link para ser avisado dos Terços Públicos no Brasil: https://ipco.org.br/cruzada-do-terco/ - Se você é jovem e tem interesse em reuniões sobre o tema Revolução e Contra-Revolução, inscreva-se aqui: https://forms.gle/AGpCU9E9Zb6a6aNa6 - Leia o Apelo de quase 30 associações dos 5 continentes em defesa do Ocidente Cristão: https://ipco.org.br/urgente-apelo-para-resistir-a-traicao-e-ruina-do-ocidente-fina-flor-da-civilizacao-crista/ - Assine aqui pedindo a abertura das Igrejas no Brasil: https://campanhas.ipco.org.br/abaixo-assinado-apelo-aos-bispos-do-brasil-para-que-abram-as-igrejas-1 - Assine aqui contra o Aborto: https://campanhas.ipco.org.br/naoaoaborto - Assine aqui contra a posição dos 152 Bispos de esquerda: https://campanhas.ipco.org.br/abaixo-assinado-nao-aos-152-bispos-de-esquerda-queremos-nosso-brasil-de-volta - Para não perder nenhum vídeo, inscreva-se no Canal: https://www.youtube.com/CaravanaIPCO/?sub_confirmation=1 - Inscreva-se no site do IPCO para receber, gratuitamente, nosso Boletim de Notícias em seu e-mail: https://ipco.org.br/cadastro.html - Se você não está mais recebendo as notificações dos novos vídeos, veja aqui o motivo e o que fazer: https://youtu.be/CqKxxdnbElE * * * - Seja membro deste canal e ganhe benefícios: https://www.youtube.com/channel/UCQ1AlLIk29K5tNXaONRipIA/join - Faça parte da Articulação Brasil: https://ipco.org.br/faca-ja-sua-doacao/ - Para doar através de boleto bancário (qualquer valor): https://pag.ae/bfFsYz * * * - Para download gratuito do livro (em PDF) Revolução e Contra-Revolução, obra principal do Prof. Plinio Corrêa de Oliveira que explica o processo de descristianização do Ocidente: https://www.pliniocorreadeoliveira.info/RCR.pdf - Para comprar o livro Revolução e Contra-Revolução: http://www.livrariapetrus.com.br/Produto.aspx?IdProduto=5&IdProdutoVersao=5&cod=73114 * * * IPCO nas Redes Sociais: - Facebook: https://www.facebook.com/Inst.PCO/ - Twitter: https://twitter.com/InstitutoPCO - Instagram: https://www.instagram.com/institutopco/ - Youtube: https://www.youtube.com/CaravanaIPCO/ #ComunismoNão #CriseManaus		24	Entertainment	PT30M27S	1827	2d	hd	false	https://i.ytimg.com/vi/BaSmF0H4e1k/maxresdefault.jpg		15	4	0	0	0
1628	UC0u9mnx6NeRFExy6S8iiiIA	TV Democracia	XH0jJvyjb0E	2021-01-18T17:15:01Z	2021-01-18 17:15:01	FAB interrompeu envio de oxigênio um dia antes do caos em Manaus, acusa procurador | Luís Nassif	No Despertador desta segunda-feira (18), o jornalista Luís Nassif comenta sua entrevista com o procurador da República, Igor Spindola, que denuncia a interrupção do envio de oxigênio para Manaus, um dia antes do esgotamento do suprimento na capital amazonense e da morte de pacientes pela falta do recurso. Spindola afirma que essa decisão foi tomada por alguma autoridade ainda não identificada. “A FAB (Força Aérea Brasileira) tem sido fantástica. Não é a ela a quem atribuo (a decisão de interromper o envio de oxigênio), mas a quem toma as decisões de logísticas que atrasaram esse envio”, afirma. “O último cargueiro da FAB chegou na quarta-feira e parou de chegar avião. Não tinha como chegar oxigênio de outra maneira que não fosse avião. Por alguma razão, alguém decidiu que esses aviões iam parar, enquanto eles decidiam o que fazer”. O procurador ainda afirma que essa interrupção foi “causa imediatíssima” para o esgotamento do suprimento de oxigênio na capital do Amazonas. “Teve uma reunião quinta-feira a tarde no gabinete de logística do Ministério da Saúde. Nesse período de 24h, parou de chegar oxigênio e isso foi tempo suficiente para que o oxgiênio faltasse e as pessosse foi essa. Parou-se de trazer aviões de fora, enquanto decidiam como iam montar essa logística. Isso não podia ter sido feita”, afirma Spindola. 💡 ACESSE JÁ! https://apoia.se/tvdemocracia NESTE CANAL VOCÊ ENCONTRA só notícias verdadeiras, checadas e apuradas à exaustão, análise precisa e opinião contundente. youtube.com/tvdemocracia Democracia, bom humor, e um trabalho duro para neutralizar a espiral do silêncio com a qual o Estado e o governo tentam calar quem diverge do pensamento dominante. Aqui, o patrão é você. Conheça o site da TV Democracia: http://democracia.tv Apoie!!! CLIQUE AQUI 👉 https://apoia.se/tvdemocracia 👉 E siga as postagens no Twitter:http://twitter.com/TVDemocracia_ 🚩Inscreva-se no nosso canal e não se esqueça de ativar o sininho! 🔔	manaus,oxigenio,procurador,nassif,bolsonaro,jair bolsonaro,ministerio da saude,pazuello,eduardo pazuello,luis nassif,covid,covid 19,coronavirus,pandemia,fab,forca aerea brasileira,ggn,247,brasil 247,despertador,politica,saude,fabio pannunzio,pannunzio,tv democracia	25	News & Politics	PT3M15S	195	2d	hd	false	https://i.ytimg.com/vi/XH0jJvyjb0E/maxresdefault.jpg	1	1578	216	1	0	23
1629	UC96qopSyu7Ga75jW3HEO88w	AQUIAS SANTAREM - CRITICA BRASIL	Wo3JycJr2EQ	2021-01-18T19:20:23Z	2021-01-18 19:20:23	PROCURADOR FAZ REVELAÇÃO BOMBÁSTICA SOBRE FALTA DE OXIGÊNIO EM MANAUS! STF INTIMA PAZUELLO E GOVERNO	Critica Brasil Aquias Santarem Doações e contribuições https://apoia.se/aquiassantarem Seja membro do nosso canal PIX: aquiassantarem@hotmail.com Caixa Econômica Federal Poupança Agência 3219 Conta 047198-5 Banco do Brasil Poupança Agência 3053-8 Conta 10698-4 Banco Bradesco Agência 3711 Conta 36211-5 Corrente ou poupança Banco Regional de Brasília Agência 0057 Conta 057048192- 9 Corrente ou Poupança PARA ASSISTIR A PALESTRAS E OUVIR AS CANÇÕES DE AQUIAS SANTAREM ACESSE EXPRESSÃO BRASIL CANAL DE PALESTRAS E AULAS https://www.youtube.com/channel/UCV8SMUQY2OcVoj0iyYds8aQ/ CANÇÃO BRASIL CANAL DE MÚSICAS https://www.youtube.com/channel/UCw4nt-ykvscAN4iW-N5jKyw https://www.instagram.com/criticabrasil/ Zap do Critica Brasil 61 983046113 Tema de abertura do Critica Brasil News, News Theme 2 de Audionautix está licenciada sob uma licença Creative Commons Attribution (https://creativecommons.org/licenses/...) Artista: http://audionautix.com/ Contato para palestras e apresentações Criticabrasil2018@hotmail.com Facebook Aquias Santarem: https://bit.ly/2DtQVdl Livros de Aquias Santarem a venda Quando o amor faz mal https://amzn.to/2W297SD Reis, Reinos e Relíquias https://amzn.to/2GA4VUL	vídeo,compartilhamento,celular com câmera,videofone,gratuito,upload,Aquias Santarem	25	News & Politics	PT29M36S	1776	2d	hd	false	https://i.ytimg.com/vi/Wo3JycJr2EQ/maxresdefault.jpg	1	50672	13424	124	0	636
1630	UCxqNWumtwMPX_PzWhRlsiNQ	CANAL SEM EDIÇÃO	6UT_0goXe6o	2021-01-18T13:40:53Z	2021-01-18 13:40:53	React Gusttavo Lima mostra avião com 150 cilindros de oxigênio para Manaus	react Gusttavo Lima mostra avião com 150 cilindros de oxigênio para Manaus O cantor sertanejo Gusttavo Lima se engajou nas doações de oxigênio para ajudar a minimizar a crise sanitária que vive Manaus e mostrado hoje um Boeing sendo carregado com 150 cilindros do insumo. Os cilindros divididos hospitais e pontos da região com o apoio de Bete divisão (amiga do cantor).	React,Gusttavo Lima,cilindros de oxigênio,notícias	22	People & Blogs	PT6M58S	418	2d	hd	false			18	2	0	0	0
1631	UCsDJziAotPi8Lo3LU7ohdXg	Notícias Frescas	DFqt1inzhrk	2021-01-18T13:14:48Z	2021-01-18 13:14:48	Governo Promete Oxigênio Para Manter Bebês Prematuros Em Manaus Por Mais 48 Horas	O Ministério da Saúde informou nesta sexta-feira (15) que desistiu de transferir bebês recém-nascidos e prematuros de Manaus para outros Estados. Mais cedo, a Secretaria de Saúde do Amazonas havia dito que a transferência iria começar ainda nesta sexta. #governo #promete #oxigênio #para #manter #bebês #prematuros #manaus #mais #horas	governo,promete,oxigênio,para,manter,bebês,prematuros,manaus,mais,horas	25	News & Politics	PT3M27S	207	2d	hd	false	https://i.ytimg.com/vi/DFqt1inzhrk/maxresdefault.jpg		4	1	0	0	0
1632	UCDGz2exMIsPQ4k9VrsuhKTA	CartaCapital	-QD40xOG2ug	2021-01-18T23:01:31Z	2021-01-18 23:01:31	BRASIL DE BOLSONARO VAI DE CORONAVAC CHINESA E OXIGÊNIO DA VENEZUELA | Manda no Zap	No primeiro Manda no Zap de 2021, Rodrigo Martins comenta a decisão da Anvisa de liberar o uso emergencial do imunizante de Oxford e da Coronavac - uma vitória política para João Doria, que posou para fotografias ao lado da primeira brasileira imunizada em solo pátrio. O programa também fala sobre o colapso no sistema de saúde de Manaus, onde muitos pacientes morreram asfixiados por falta de oxigênio, e aborda algumas das fake news mais populares do momento, como a história de que a Coronavac pode provocar infertilidade nos homens. Confira, a seguir, os links de reportagens e pesquisas no vídeo: - Prefeito de Manaus ordena construção de 6 mil covas: A Crítica: https://url.gratis/j9qqf - Governo Bolsonaro ignorou alertas em série sobre falta de oxigênio em Manaus: Folha de S.Paulo: https://url.gratis/QtYde | Poder 360: https://url.gratis/waVd6 - Dias antes de acabar oxigênio, Pazuello visitou Manaus para divulgar o Kit Cloroquina: Estado de Minas: https://url.gratis/0wpBS - Pesquisas internacionais atestam ineficácia da cloroquina contra o novo coronavírus: JAMA: https://url.gratis/9mJ3c | The New England Journal of Medicine: https://url.gratis/lF6YS | The Lancet: https://url.gratis/9mhFW - “O que você vai fazer? Nada. Vai esperar chegar o oxigênio”, disse Pazuello dias antes da crise em Manaus: CartaCapital: https://url.gratis/nFHFV - Em hospital de Manaus, pacientes de uma ala inteira morreram por falta de oxigênio: Correio Braziliense: https://url.gratis/HaqJC - “Foi uma cena do Titanic, cada um pegando cilindro de oxigênio e escolhendo quem salvar” CartaCapital: https://url.gratis/GzqsT - Venezuela envia oxigênio para Manaus e oferece 107 médicos para ajudar no atendimento Poder 360: https://url.gratis/qya4b | Veja: https://url.gratis/tODoV - Depois de dizer que não poderia fazer nada, Pazuello envia cilindros de oxigênio para Manaus: G1: https://url.gratis/nfW3b - PGR abre inquérito para investigar eventual omissão do governador do Amazonas e do prefeito de Manaus: UOL: https://url.gratis/uE9Zo - PGR dá prazo de 15 dias para Pazuello se manifestar sobre crise do oxigênio em Manaus: Metrópoles: https://url.gratis/aDfcB - Fornecimento de oxigênio é responsabilidade do governo federal, dizem promotores e defensores públicos: CartaCapital: https://url.gratis/ME6Dx - Internautas expõem deputados bolsonaristas que celebraram fim do lockdown em Manaus: O Globo: https://url.gratis/Cjq6K | Folha: https://url.gratis/98B6S - Anvisa autoriza o uso emergencial da Coronavac e Oxford: CartaCapital: https://url.gratis/ZJZ5p - Enfermeira de São Paulo recebe a primeira dose da Coronavac: CartaCapital: https://url.gratis/aGuwy - Em São Paulo, Hospital das Clínicas inaugura “vacinômetro”: CNN Brasil: https://url.gratis/avlo5 - Contrariando Bolsonaro, diretores da Anvisa refutam remédios ineficazes e defendem a ciência: O Estado de S.Paulo: https://url.gratis/xFi9o - Twitter marca como enganoso post do Ministério da Saúde sobre "tratamento precoce" para Covid: Estado de Minas: https://url.gratis/URLX3 - Índia diz que não pode atender a demanda do Brasil no momento; viagem é adiada: IG: https://url.gratis/aQGLm | CNN Brasil: https://url.gratis/MAfAE - Ministro da Saúde ataca Doria após vídeo com enfermeira: “jogada de marketing” CartaCapital: https://url.gratis/iE1mm - Pazuello planejava iniciar campanha em evento no Palácio do Planalto: Estadão: https://url.gratis/syv5k - É falso que imunizante contra Covid causa infertilidade: Agência Lupa: https://url.gratis/SJOfb - É falso que Washington Post noticiou que a China não quer usar a Coronavac: Aos Fatos: https://url.gratis/fo1lb ----- Seja membro do Clube do Canal de CartaCapital e tenha acesso a benefícios exclusivos: https://bit.ly/ClubeDoCanal Assine e apoie CartaCapital: https://bit.ly/CartaYoutube Inscreva-se no canal de CartaCapital no YouTube: https://www.youtube.com/cartacapital?sub_confirmation=1 Siga CartaCapital nas redes sociais: - Facebook: http://www.facebook.com/CartaCapital - Twitter: http://www.twitter.com/cartacapital - Instagram: http://www.instagram.com/cartacapital	CartaCapital,Carta Capital,butantan,bumbumtantan,coronavac,bolsonaro,pazuello,doria,doria unicamp,doria desmente pazuello,resposta de doria a bolsonaro hoje,doria chorando,doria privatizar butantan,pazuello oxigenio,pazuello coage medicos,monica calazans,enfermeira monica,doria rebate pazuello,pazuello oxigênio,pazuello manaus cloroquina,manaus,vacinometro,vacinometro coronavac ao vivo,venezuela oxigenio manaus,whindersson nunes manaus,venezuela ajuda manaus	25	News & Politics	PT17M45S	1065	2d	hd	false	https://i.ytimg.com/vi/-QD40xOG2ug/maxresdefault.jpg	1	56433	8528	198	0	628
1633	UCLXl1V6n82Dyg1VhVgSL0nw	Aviões e Músicas com Lito Sousa	ZXavmCeNw9Q	2021-01-18T17:56:28Z	2021-01-18 17:56:28	Cilindros de Oxigênio nos Aviões para Manaus #EXTRA	Falando rapidinho sobre o transporte de cilindros de oxigênio para a cidade de Manaus. KC-390 Millenium, C-130 Hércules, C-105 Amazonas. ✈ Seja Membro: http://bit.ly/ApoiarCanal ✈ Loja do Canal: http://bit.ly/LojinhaAeM ✈ Livro do lito: http://bit.ly/livrosDoLito ✈ Contato Comercial: comercial@avioesemusicas.com ✈ Mídia Social ✈ Twitter: @avioesemusicas ✈ Instagram: avioesemusicas ✈ Facebook: http://facebook.com/avioesemusicas ✈ Aviões e Músicas é um canal para descomplicar a aviação e complementar as informações do blog http://www.avioesemusicas.com Vídeos novos toda Quinta e Domingo às 12h00. Ou um Extra a qualquer dia. ✈ Apresentação, roteiro e adição: Lito Sousa ✈ Produção executiva e direção geral: Mila Seidl ✈ Produção: Ana Beatriz Reis ✈ Marketing digital: Bruno Triaquim e Larissa Alvez ✈ Produção e mídias sociais: Natã Romualdo ✈ Vinheta de abertura: Maurício Duarte / Ivo Duran ✈ Motion graphic: Sergio Marques Disclaimer: “The views expressed in this video are my own. They have not been reviewed or approved by United. I do not speak for United.” "Os pontos de vistas aqui apresentados são apenas meus e não foram revistos ou aprovados pela United. Eu não falo em nome da United."	AVIAÇÃO,Lito,Lito do Aviões e Músicas,AVIÕES E MÚSICAS,Aerolito,oxigênio,manaus,hércules,c-130,kc-390,amazonas	24	Entertainment	PT4M13S	253	2d	hd	false	https://i.ytimg.com/vi/ZXavmCeNw9Q/maxresdefault.jpg	1	250703	40020	162	0	1077
1634	UCwVmZjJwkCUCOes5_eAIebg	Fala Brasil	3WG0Ih1VYy0	2021-01-18T12:24:37Z	2021-01-18 12:24:37	Manaus recebe cargas de oxigênio para tratamento de pessoas internadas com covid-19	Manaus recebeu, no último sábado (16), cargas de oxigênio que chegaram de avião e de barco, mas pacientes continuaram sendo transferidos para outros estados do país. Nos últimos dois dias, o estado do Amazonas teve 113 mortes pela covid-19. O número é mais do que o dobro do que o período anterior do início da semana, quando 51 pessoas morreram. Mesmo com a chegada de oxigênio, a busca das pessoas pelos cilindros que podem salvar vidas continuou intensa. Filas enormes se formaram nas portas das empresas para uma espera angustiante. Nosso Whatsapp: https://falabrasil.r7.com/whatsapp Inscreva-se no canal Fala Brasil: http://r7.com/ZOTL Assista às íntegras no PlayPlus: https://www.playplus.com Facebook: https://www.facebook.com/falabrasil/ Instagram: https://www.instagram.com/fala_brasil/ Twitter: https://twitter.com/fala_brasil Site oficial: https://recordtv.r7.com/fala-brasil #FalaBrasil #SalcyLima #CelsoZucatelli #RobertaPiza #SergioAguiar	Roberta Piza,Rede Record,Jornalismo,Record,Fala Brasil,Notícias,Salcy Lima,Celso Zucatelli,jornalismo,Jornalismo Record	25	News & Politics	PT5M20S	320	2d	hd	false	https://i.ytimg.com/vi/3WG0Ih1VYy0/maxresdefault.jpg	1	911	29	3	0	4
1635	UCfFw7oDRMJdOAsjM45EWd6w	Neidinha Maciel	kkcX1BV2azY	2021-01-18T22:02:18Z	2021-01-18 22:02:18	Reportagem completa do domingo espetacular, sobre a crise de oxigênio em Manaus			10	Music	PT27M35S	1655	2d	sd	false			110	3	0	0	0
1636	UCVFbXI6Gu8U2f9Gjtxw4A-Q	UOL	FNCTeti_Zr0	2021-01-18T12:24:33Z	2021-01-18 12:24:33	Covid-19 em Manaus: moradores lavam ruas e continuam na luta por oxigênio	Enquanto a segunda onda da pandemia atinge com força a capital do Amazonas, a população de Manaus busca alternativas. Para evitar a propagação, moradores lavaram as ruas e calçadas; para tratar os doentes, familiares fizeram fila para comprar tanques de oxigênio. #Manaus #Covid19 #Oxigênio ------------------------- Bem-vindo ao canal do UOL no YouTube. Aqui você encontra notícias direto da redação, tudo sobre política, matérias especiais e o melhor do mundo do entretenimento. ** INSCREVA-SE NO CANAL: http://bit.ly/2xolCQ2	manaus,manaus covid,manaus oxigênio,manaus hoje,manaus agora,manaus notícias,oxigênio,covid-19,coronavírus,coronavirus manaus,covid em manaus,coronavirus em manaus	25	News & Politics	PT1M5S	65	2d	hd	false	https://i.ytimg.com/vi/FNCTeti_Zr0/maxresdefault.jpg	1	156671	581	14	0	312
1637	UCmQTY7b5w61WlmBbJ5a8XrQ	Rede TVT	i6IBC5TKots	2021-01-18T15:12:39Z	2021-01-18 15:12:39	Manaus sofre sem oxigênio 📰	Está com Covid-19, precisa de oxigênio? Apenas uma parcela dos brasileiros têm o privilégio de respirar. Boa sorte. #Covid-19 #Manaus #Oxigênio 🔔 Inscreva-se, ative o “sininho” e receba os conteúdos da TVT 📱 Fortaleça a TVT. Seja membro do nosso canal! Veja como: https://bit.ly/2VT0hI0	politica,jornal,brasil	25	News & Politics	PT1M19S	79	2d	hd	false	https://i.ytimg.com/vi/i6IBC5TKots/maxresdefault.jpg	1	465	76	1	0	4
